business_unit,office,product_type,trip_date,shift_type,trip_id,planned_pickup_epoch,planned_drop_epoch,actual_pickup_epoch,actual_drop_epoch,planned_km,traveled_km,stwid,signintype,gender,emp_role,boarding_status,not_boarding_reason,is_no_show
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,15:30,3000072,1778148000.0,1778151600.0,1778148120.0,1778151720.0,6.2,6.4,100143,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,15:30,3000072,1778148300.0,1778151600.0,1778148420.0,1778151720.0,6.2,6.4,100144,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-07,09:00,3000073,1778124600.0,1778128200.0,1778124720.0,1778128320.0,6.2,6.4,100145,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-07,09:00,3000073,1778124900.0,1778128200.0,1778125020.0,1778128320.0,6.2,6.4,100146,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,09:00,3000074,1778124600.0,1778128200.0,1778124720.0,1778128320.0,6.2,6.4,100147,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,09:00,3000074,1778124900.0,1778128200.0,1778125800.0,1778129100.0,6.2,6.4,100148,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-07,15:30,3000075,1778148000.0,1778151600.0,1778148120.0,1778151720.0,6.2,6.4,100149,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-07,15:30,3000075,1778148300.0,1778151600.0,1778148420.0,1778151720.0,6.2,6.4,100150,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,15:30,3000076,1778148000.0,1778151600.0,1778148120.0,1778151720.0,6.2,6.4,100151,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,15:30,3000076,1778148300.0,1778151600.0,1778148420.0,1778151720.0,6.2,6.4,100152,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-07,09:00,3000077,1778124600.0,1778128200.0,1778124720.0,1778128320.0,6.2,6.4,100153,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-07,09:00,3000077,1778124900.0,1778128200.0,1778125020.0,1778128320.0,6.2,6.4,100154,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,09:00,3000078,1778124600.0,1778128200.0,1778124720.0,1778128320.0,6.2,6.4,100155,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,09:00,3000078,1778124900.0,1778128200.0,1778125020.0,1778128320.0,6.2,6.4,100156,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-07,15:30,3000079,1778148000.0,1778151600.0,1778148900.0,1778152500.0,6.2,6.4,100157,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-07,15:30,3000079,1778148300.0,1778151600.0,1778148420.0,1778151720.0,6.2,6.4,100158,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,15:30,3000080,1778148000.0,1778151600.0,1778148900.0,1778152500.0,6.2,6.4,100159,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-07,15:30,3000080,1778148300.0,1778151600.0,1778148420.0,1778151720.0,6.2,6.4,100160,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000081,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100161,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000081,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100162,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000082,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100163,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000082,1778211300.0,1778214600.0,1778212200.0,1778215500.0,6.2,6.4,100164,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000083,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100165,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000083,1778234700.0,1778238000.0,1778234820.0,1778238120.0,6.2,6.4,100166,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000084,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100167,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000084,1778234700.0,1778238000.0,1778235600.0,1778238900.0,6.2,6.4,100168,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000085,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100169,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000085,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100170,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000086,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100171,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000086,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100172,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000087,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100173,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000087,1778234700.0,1778238000.0,1778234820.0,1778238120.0,6.2,6.4,100174,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000088,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100175,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000088,1778234700.0,1778238000.0,,,6.2,6.4,100176,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000089,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100177,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000089,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100178,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000090,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100179,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000090,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100180,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000091,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100181,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000091,1778234700.0,1778238000.0,1778234820.0,1778238120.0,6.2,6.4,100182,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000092,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100183,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000092,1778234700.0,1778238000.0,1778234820.0,1778238120.0,6.2,6.4,100184,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000093,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100185,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000093,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100186,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000094,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100187,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000094,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100188,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000095,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100189,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000095,1778234700.0,1778238000.0,1778235600.0,1778238900.0,6.2,6.4,100190,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000096,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100191,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000096,1778234700.0,1778238000.0,1778235600.0,1778238900.0,6.2,6.4,100192,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000097,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100193,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,09:00,3000097,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100194,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000098,1778211000.0,1778214600.0,1778211120.0,1778214720.0,6.2,6.4,100195,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,09:00,3000098,1778211300.0,1778214600.0,1778211420.0,1778214720.0,6.2,6.4,100196,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000099,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100197,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-08,15:30,3000099,1778234700.0,1778238000.0,1778234820.0,1778238120.0,6.2,6.4,100198,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000100,1778234400.0,1778238000.0,1778234520.0,1778238120.0,6.2,6.4,100199,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-08,15:30,3000100,1778234700.0,1778238000.0,1778234820.0,1778238120.0,6.2,6.4,100200,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000101,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100201,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000101,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100202,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000102,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100203,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000102,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100204,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000103,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100205,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000103,1778321100.0,1778324400.0,1778321220.0,1778324520.0,6.2,6.4,100206,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000104,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100207,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000104,1778321100.0,1778324400.0,1778321220.0,1778324520.0,6.2,6.4,100208,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000105,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100209,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000105,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100210,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000106,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100211,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000106,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100212,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000107,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100213,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000107,1778321100.0,1778324400.0,1778321220.0,1778324520.0,6.2,6.4,100214,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000108,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100215,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000108,1778321100.0,1778324400.0,,,6.2,6.4,100216,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000109,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100217,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000109,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100218,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000110,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100219,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000110,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100220,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000111,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100221,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000111,1778321100.0,1778324400.0,1778322000.0,1778325300.0,6.2,6.4,100222,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000112,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100223,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000112,1778321100.0,1778324400.0,1778321220.0,1778324520.0,6.2,6.4,100224,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000113,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100225,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000113,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100226,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000114,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100227,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000114,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100228,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000115,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100229,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000115,1778321100.0,1778324400.0,1778322000.0,1778325300.0,6.2,6.4,100230,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000116,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100231,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000116,1778321100.0,1778324400.0,1778321220.0,1778324520.0,6.2,6.4,100232,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000117,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100233,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,09:00,3000117,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100234,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000118,1778297400.0,1778301000.0,1778297520.0,1778301120.0,6.2,6.4,100235,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,09:00,3000118,1778297700.0,1778301000.0,1778297820.0,1778301120.0,6.2,6.4,100236,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000119,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100237,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-09,15:30,3000119,1778321100.0,1778324400.0,1778321220.0,1778324520.0,6.2,6.4,100238,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000120,1778320800.0,1778324400.0,1778320920.0,1778324520.0,6.2,6.4,100239,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-09,15:30,3000120,1778321100.0,1778324400.0,1778321220.0,1778324520.0,6.2,6.4,100240,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000121,1778383800.0,1778387400.0,1778383920.0,1778387520.0,6.2,6.4,100241,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000121,1778384100.0,1778387400.0,1778384220.0,1778387520.0,6.2,6.4,100242,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,09:00,3000122,1778383800.0,1778387400.0,1778383920.0,1778387520.0,6.2,6.4,100243,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,09:00,3000122,1778384100.0,1778387400.0,1778384220.0,1778387520.0,6.2,6.4,100244,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,15:30,3000123,1778407200.0,1778410800.0,1778407320.0,1778410920.0,6.2,6.4,100245,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,15:30,3000123,1778407500.0,1778410800.0,1778407620.0,1778410920.0,6.2,6.4,100246,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,15:30,3000124,1778407200.0,1778410800.0,1778407320.0,1778410920.0,6.2,6.4,100247,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,15:30,3000124,1778407500.0,1778410800.0,1778407620.0,1778410920.0,6.2,6.4,100248,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000125,1778383800.0,1778387400.0,1778383920.0,1778387520.0,6.2,6.4,100249,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000125,1778384100.0,1778387400.0,1778384220.0,1778387520.0,6.2,6.4,100250,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,09:00,3000126,1778383800.0,1778387400.0,1778384700.0,1778388300.0,6.2,6.4,100251,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,09:00,3000126,1778384100.0,1778387400.0,1778384220.0,1778387520.0,6.2,6.4,100252,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,15:30,3000127,1778407200.0,1778410800.0,1778407320.0,1778410920.0,6.2,6.4,100253,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,15:30,3000127,1778407500.0,1778410800.0,1778407620.0,1778410920.0,6.2,6.4,100254,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,15:30,3000128,1778407200.0,1778410800.0,1778407320.0,1778410920.0,6.2,6.4,100255,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,15:30,3000128,1778407500.0,1778410800.0,,,6.2,6.4,100256,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000129,1778383800.0,1778387400.0,1778383920.0,1778387520.0,6.2,6.4,100257,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000129,1778384100.0,1778387400.0,1778384220.0,1778387520.0,6.2,6.4,100258,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,09:00,3000130,1778383800.0,1778387400.0,1778384700.0,1778388300.0,6.2,6.4,100259,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,09:00,3000130,1778384100.0,1778387400.0,1778384220.0,1778387520.0,6.2,6.4,100260,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,15:30,3000131,1778407200.0,1778410800.0,1778407320.0,1778410920.0,6.2,6.4,100261,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,15:30,3000131,1778407500.0,1778410800.0,1778407620.0,1778410920.0,6.2,6.4,100262,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,15:30,3000132,1778407200.0,1778410800.0,1778407320.0,1778410920.0,6.2,6.4,100263,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,15:30,3000132,1778407500.0,1778410800.0,1778407620.0,1778410920.0,6.2,6.4,100264,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000133,1778383800.0,1778387400.0,1778383920.0,1778387520.0,6.2,6.4,100265,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000133,1778384100.0,1778387400.0,1778384220.0,1778387520.0,6.2,6.4,100266,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,09:00,3000134,1778383800.0,1778387400.0,1778383920.0,1778387520.0,6.2,6.4,100267,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,09:00,3000134,1778384100.0,1778387400.0,1778384220.0,1778387520.0,6.2,6.4,100268,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,15:30,3000135,1778407200.0,1778410800.0,1778407320.0,1778410920.0,6.2,6.4,100269,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,15:30,3000135,1778407500.0,1778410800.0,1778407620.0,1778410920.0,6.2,6.4,100270,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,15:30,3000136,1778407200.0,1778410800.0,1778407320.0,1778410920.0,6.2,6.4,100271,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-10,15:30,3000136,1778407500.0,1778410800.0,1778408400.0,1778411700.0,6.2,6.4,100272,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-10,09:00,3000137,1778383800.0,1778387400.0,1778383920.0,1778387520.0,6.2,6.4,100273,Planned,MALE,employee,Boarded,,False
