tenant_id,delay_id,trip_id,recorded_at_utc,delay_stage,delay_minutes,delay_reason,source,disputed_flag
TNT_003,DLY_TRP_0001233,TRP_0001233,2026-08-02T09:28:00.000Z,ARRIVAL,35,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0001239,TRP_0001239,2026-08-08T09:43:00.000Z,ARRIVAL,46,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0001241,TRP_0001241,2026-08-10T09:39:00.000Z,ARRIVAL,55,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001247,TRP_0001247,2026-08-16T09:49:00.000Z,ARRIVAL,30,WEATHER,GPS,false
TNT_001,DLY_TRP_0001250,TRP_0001250,2026-08-19T15:03:00.000Z,ARRIVAL,43,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0001251,TRP_0001251,2026-08-20T06:34:00.000Z,ARRIVAL,18,WEATHER,GPS,false
TNT_001,DLY_TRP_0001253,TRP_0001253,2026-08-22T09:13:00.000Z,ARRIVAL,33,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0001255,TRP_0001255,2026-08-24T14:38:00.000Z,ARRIVAL,31,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0001265,TRP_0001265,2026-06-05T22:32:00.000Z,ARRIVAL,37,WEATHER,GPS,false
TNT_001,DLY_TRP_0001270,TRP_0001270,2026-06-10T14:32:00.000Z,ARRIVAL,56,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0001273,TRP_0001273,2026-06-13T21:49:00.000Z,ARRIVAL,24,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0001290,TRP_0001290,2026-06-30T09:25:00.000Z,ARRIVAL,37,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0001320,TRP_0001320,2026-07-30T23:02:00.000Z,ARRIVAL,55,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0001327,TRP_0001327,2026-08-06T06:11:00.000Z,ARRIVAL,34,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001339,TRP_0001339,2026-08-18T14:23:00.000Z,ARRIVAL,20,WEATHER,GPS,false
TNT_002,DLY_TRP_0001348,TRP_0001348,2026-08-27T09:17:00.000Z,ARRIVAL,12,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0001350,TRP_0001350,2026-08-29T23:05:00.000Z,ARRIVAL,49,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0001353,TRP_0001353,2026-06-03T14:27:00.000Z,ARRIVAL,51,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001354,TRP_0001354,2026-06-04T09:54:00.000Z,ARRIVAL,30,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001375,TRP_0001375,2026-06-25T07:15:00.000Z,ARRIVAL,15,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0001380,TRP_0001380,2026-06-30T06:02:00.000Z,ARRIVAL,25,WEATHER,GPS,false
TNT_002,DLY_TRP_0001382,TRP_0001382,2026-07-02T14:28:00.000Z,ARRIVAL,40,ROUTE_DEVIATION,OPS,false
TNT_002,DLY_TRP_0001384,TRP_0001384,2026-07-04T06:02:00.000Z,ARRIVAL,14,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001394,TRP_0001394,2026-07-14T06:39:00.000Z,ARRIVAL,34,WEATHER,OPS,false
TNT_001,DLY_TRP_0001402,TRP_0001402,2026-07-22T09:54:00.000Z,ARRIVAL,46,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001403,TRP_0001403,2026-07-23T06:45:00.000Z,ARRIVAL,24,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0001405,TRP_0001405,2026-07-25T09:33:00.000Z,ARRIVAL,54,VEHICLE_ISSUE,VENDOR,false
TNT_001,DLY_TRP_0001408,TRP_0001408,2026-07-28T10:11:00.000Z,ARRIVAL,51,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001415,TRP_0001415,2026-08-04T06:18:00.000Z,ARRIVAL,20,WEATHER,GPS,false
TNT_003,DLY_TRP_0001426,TRP_0001426,2026-08-15T14:31:00.000Z,ARRIVAL,21,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0001430,TRP_0001430,2026-08-19T09:34:00.000Z,ARRIVAL,38,WEATHER,VENDOR,false
TNT_002,DLY_TRP_0001434,TRP_0001434,2026-08-23T06:18:00.000Z,ARRIVAL,13,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0001450,TRP_0001450,2026-06-10T09:37:00.000Z,ARRIVAL,19,WEATHER,VENDOR,false
TNT_002,DLY_TRP_0001453,TRP_0001453,2026-06-13T22:41:00.000Z,ARRIVAL,12,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0001457,TRP_0001457,2026-06-17T15:07:00.000Z,ARRIVAL,58,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0001459,TRP_0001459,2026-06-19T06:54:00.000Z,ARRIVAL,24,VEHICLE_ISSUE,VENDOR,false
TNT_001,DLY_TRP_0001460,TRP_0001460,2026-06-20T06:14:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001464,TRP_0001464,2026-06-24T15:10:00.000Z,ARRIVAL,39,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0001466,TRP_0001466,2026-06-26T14:48:00.000Z,ARRIVAL,22,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0001476,TRP_0001476,2026-07-06T06:42:00.000Z,ARRIVAL,43,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0001478,TRP_0001478,2026-07-08T15:04:00.000Z,ARRIVAL,24,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0001501,TRP_0001501,2026-07-31T22:43:00.000Z,ARRIVAL,18,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0001527,TRP_0001527,2026-08-26T10:27:00.000Z,ARRIVAL,50,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0001537,TRP_0001537,2026-06-07T13:43:00.000Z,ARRIVAL,15,WEATHER,GPS,false
TNT_001,DLY_TRP_0001557,TRP_0001557,2026-06-27T09:30:00.000Z,ARRIVAL,27,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001564,TRP_0001564,2026-07-04T22:46:00.000Z,ARRIVAL,23,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001575,TRP_0001575,2026-07-15T09:57:00.000Z,ARRIVAL,55,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001578,TRP_0001578,2026-07-18T22:26:00.000Z,ARRIVAL,36,WEATHER,OPS,false
TNT_001,DLY_TRP_0001584,TRP_0001584,2026-07-24T14:35:00.000Z,ARRIVAL,58,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001586,TRP_0001586,2026-07-26T06:44:00.000Z,ARRIVAL,12,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0001587,TRP_0001587,2026-07-27T14:07:00.000Z,ARRIVAL,20,WEATHER,GPS,false
TNT_002,DLY_TRP_0001593,TRP_0001593,2026-08-02T09:28:00.000Z,ARRIVAL,27,WEATHER,GPS,false
TNT_001,DLY_TRP_0001612,TRP_0001612,2026-08-21T22:28:00.000Z,ARRIVAL,32,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001613,TRP_0001613,2026-08-22T14:33:00.000Z,ARRIVAL,29,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0001618,TRP_0001618,2026-08-27T14:00:00.000Z,ARRIVAL,14,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0001635,TRP_0001635,2026-06-15T22:10:00.000Z,ARRIVAL,15,VEHICLE_ISSUE,GPS,false
TNT_002,DLY_TRP_0001642,TRP_0001642,2026-06-22T15:07:00.000Z,ARRIVAL,57,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0001660,TRP_0001660,2026-07-10T09:46:00.000Z,ARRIVAL,11,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0001673,TRP_0001673,2026-07-23T09:28:00.000Z,ARRIVAL,15,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0001674,TRP_0001674,2026-07-24T09:45:00.000Z,ARRIVAL,57,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0001687,TRP_0001687,2026-08-06T22:53:00.000Z,ARRIVAL,23,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001701,TRP_0001701,2026-08-20T15:24:00.000Z,ARRIVAL,52,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0001707,TRP_0001707,2026-08-26T09:39:00.000Z,ARRIVAL,36,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0001716,TRP_0001716,2026-06-06T09:41:00.000Z,ARRIVAL,43,DRIVER_LATE,OPS,false
TNT_003,DLY_TRP_0001718,TRP_0001718,2026-06-08T23:09:00.000Z,ARRIVAL,46,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0001723,TRP_0001723,2026-06-13T23:35:00.000Z,ARRIVAL,34,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0001729,TRP_0001729,2026-06-19T06:53:00.000Z,ARRIVAL,49,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001732,TRP_0001732,2026-06-22T09:01:00.000Z,ARRIVAL,28,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0001753,TRP_0001753,2026-07-13T07:06:00.000Z,ARRIVAL,53,VEHICLE_ISSUE,VENDOR,false
TNT_002,DLY_TRP_0001777,TRP_0001777,2026-08-06T07:14:00.000Z,ARRIVAL,43,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001779,TRP_0001779,2026-08-08T09:54:00.000Z,ARRIVAL,45,WEATHER,GPS,false
TNT_001,DLY_TRP_0001782,TRP_0001782,2026-08-11T09:12:00.000Z,ARRIVAL,42,WEATHER,OPS,false
TNT_002,DLY_TRP_0001786,TRP_0001786,2026-08-15T23:05:00.000Z,ARRIVAL,45,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001794,TRP_0001794,2026-08-23T21:41:00.000Z,ARRIVAL,14,TRAFFIC,VENDOR,true
TNT_001,DLY_TRP_0001796,TRP_0001796,2026-08-25T22:28:00.000Z,ARRIVAL,38,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001805,TRP_0001805,2026-06-05T09:27:00.000Z,ARRIVAL,23,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001811,TRP_0001811,2026-06-11T06:56:00.000Z,ARRIVAL,56,WEATHER,GPS,false
TNT_002,DLY_TRP_0001817,TRP_0001817,2026-06-17T06:04:00.000Z,ARRIVAL,11,WEATHER,OPS,false
TNT_001,DLY_TRP_0001823,TRP_0001823,2026-06-23T09:56:00.000Z,ARRIVAL,52,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0001842,TRP_0001842,2026-07-12T07:40:00.000Z,ARRIVAL,48,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0001844,TRP_0001844,2026-07-14T22:49:00.000Z,ARRIVAL,35,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0001848,TRP_0001848,2026-07-18T09:39:00.000Z,ARRIVAL,58,WEATHER,GPS,false
TNT_001,DLY_TRP_0001849,TRP_0001849,2026-07-19T09:55:00.000Z,ARRIVAL,58,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001864,TRP_0001864,2026-08-03T14:33:00.000Z,ARRIVAL,15,WEATHER,VENDOR,false
TNT_003,DLY_TRP_0001872,TRP_0001872,2026-08-11T06:51:00.000Z,ARRIVAL,55,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0001876,TRP_0001876,2026-08-15T09:53:00.000Z,ARRIVAL,56,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001877,TRP_0001877,2026-08-16T10:19:00.000Z,ARRIVAL,54,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0001886,TRP_0001886,2026-08-25T14:43:00.000Z,ARRIVAL,39,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0001887,TRP_0001887,2026-08-26T08:44:00.000Z,ARRIVAL,13,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0001889,TRP_0001889,2026-08-28T14:50:00.000Z,ARRIVAL,45,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0001895,TRP_0001895,2026-06-05T22:16:00.000Z,ARRIVAL,13,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0001897,TRP_0001897,2026-06-07T10:01:00.000Z,ARRIVAL,28,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001906,TRP_0001906,2026-06-16T10:00:00.000Z,ARRIVAL,33,DRIVER_LATE,VENDOR,false
TNT_003,DLY_TRP_0001913,TRP_0001913,2026-06-23T14:32:00.000Z,ARRIVAL,26,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0001914,TRP_0001914,2026-06-24T07:22:00.000Z,ARRIVAL,54,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0001916,TRP_0001916,2026-06-26T22:52:00.000Z,ARRIVAL,56,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0001926,TRP_0001926,2026-07-06T23:23:00.000Z,ARRIVAL,58,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0001928,TRP_0001928,2026-07-08T10:08:00.000Z,ARRIVAL,19,VEHICLE_ISSUE,GPS,false
TNT_002,DLY_TRP_0001942,TRP_0001942,2026-07-22T09:35:00.000Z,ARRIVAL,56,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0001947,TRP_0001947,2026-07-27T05:47:00.000Z,ARRIVAL,17,TRAFFIC,VENDOR,false
TNT_003,DLY_TRP_0001950,TRP_0001950,2026-07-30T15:13:00.000Z,ARRIVAL,57,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001953,TRP_0001953,2026-08-02T06:05:00.000Z,ARRIVAL,17,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001963,TRP_0001963,2026-08-12T22:29:00.000Z,ARRIVAL,44,WEATHER,GPS,false
TNT_001,DLY_TRP_0001975,TRP_0001975,2026-08-24T23:10:00.000Z,ARRIVAL,52,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0001977,TRP_0001977,2026-08-26T22:21:00.000Z,ARRIVAL,23,VEHICLE_ISSUE,GPS,false
TNT_003,DLY_TRP_0001978,TRP_0001978,2026-08-27T15:08:00.000Z,ARRIVAL,50,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0001982,TRP_0001982,2026-06-02T10:20:00.000Z,ARRIVAL,50,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0001983,TRP_0001983,2026-06-03T06:39:00.000Z,ARRIVAL,52,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0001989,TRP_0001989,2026-06-09T06:34:00.000Z,ARRIVAL,24,WEATHER,GPS,false
TNT_001,DLY_TRP_0001991,TRP_0001991,2026-06-11T10:09:00.000Z,ARRIVAL,48,WEATHER,GPS,false
TNT_001,DLY_TRP_0001994,TRP_0001994,2026-06-14T09:31:00.000Z,ARRIVAL,21,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0002018,TRP_0002018,2026-07-08T14:20:00.000Z,ARRIVAL,44,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002031,TRP_0002031,2026-07-21T06:19:00.000Z,ARRIVAL,50,WEATHER,OPS,false
TNT_001,DLY_TRP_0002034,TRP_0002034,2026-07-24T09:55:00.000Z,ARRIVAL,58,WEATHER,GPS,false
TNT_002,DLY_TRP_0002049,TRP_0002049,2026-08-08T09:56:00.000Z,ARRIVAL,52,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0002063,TRP_0002063,2026-08-22T09:58:00.000Z,ARRIVAL,54,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002066,TRP_0002066,2026-08-25T06:24:00.000Z,ARRIVAL,15,VEHICLE_ISSUE,VENDOR,false
TNT_001,DLY_TRP_0002070,TRP_0002070,2026-08-29T22:52:00.000Z,ARRIVAL,52,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002071,TRP_0002071,2026-06-01T09:28:00.000Z,ARRIVAL,56,WEATHER,GPS,false
TNT_001,DLY_TRP_0002073,TRP_0002073,2026-06-03T06:31:00.000Z,ARRIVAL,25,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002074,TRP_0002074,2026-06-04T09:44:00.000Z,ARRIVAL,22,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0002081,TRP_0002081,2026-06-11T22:35:00.000Z,ARRIVAL,50,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0002083,TRP_0002083,2026-06-13T09:30:00.000Z,ARRIVAL,46,WEATHER,GPS,false
TNT_001,DLY_TRP_0002086,TRP_0002086,2026-06-16T10:11:00.000Z,ARRIVAL,38,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0002095,TRP_0002095,2026-06-25T06:33:00.000Z,ARRIVAL,21,ROUTE_DEVIATION,VENDOR,false
TNT_003,DLY_TRP_0002098,TRP_0002098,2026-06-28T09:49:00.000Z,ARRIVAL,42,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0002099,TRP_0002099,2026-06-29T06:12:00.000Z,ARRIVAL,26,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0002108,TRP_0002108,2026-07-08T22:46:00.000Z,ARRIVAL,48,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0002112,TRP_0002112,2026-07-12T09:36:00.000Z,ARRIVAL,51,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0002127,TRP_0002127,2026-07-27T15:08:00.000Z,ARRIVAL,46,VEHICLE_ISSUE,VENDOR,false
TNT_001,DLY_TRP_0002128,TRP_0002128,2026-07-28T14:47:00.000Z,ARRIVAL,22,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0002137,TRP_0002137,2026-08-06T09:53:00.000Z,ARRIVAL,42,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0002144,TRP_0002144,2026-08-13T06:57:00.000Z,ARRIVAL,45,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0002153,TRP_0002153,2026-08-22T22:29:00.000Z,ARRIVAL,36,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0002156,TRP_0002156,2026-08-25T06:45:00.000Z,ARRIVAL,51,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0002161,TRP_0002161,2026-06-01T15:10:00.000Z,ARRIVAL,57,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0002164,TRP_0002164,2026-06-04T07:17:00.000Z,ARRIVAL,21,ROUTE_DEVIATION,VENDOR,false
TNT_003,DLY_TRP_0002167,TRP_0002167,2026-06-07T09:45:00.000Z,ARRIVAL,44,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002175,TRP_0002175,2026-06-15T14:05:00.000Z,ARRIVAL,12,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0002179,TRP_0002179,2026-06-19T09:30:00.000Z,ARRIVAL,45,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002181,TRP_0002181,2026-06-21T21:49:00.000Z,ARRIVAL,20,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002189,TRP_0002189,2026-06-29T10:32:00.000Z,ARRIVAL,58,DRIVER_LATE,OPS,false
TNT_003,DLY_TRP_0002192,TRP_0002192,2026-07-02T23:40:00.000Z,ARRIVAL,44,VEHICLE_ISSUE,VENDOR,false
TNT_002,DLY_TRP_0002197,TRP_0002197,2026-07-07T09:45:00.000Z,ARRIVAL,51,DRIVER_LATE,OPS,false
TNT_002,DLY_TRP_0002208,TRP_0002208,2026-07-18T09:36:00.000Z,ARRIVAL,30,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0002211,TRP_0002211,2026-07-21T22:49:00.000Z,ARRIVAL,54,DRIVER_LATE,GPS,true
TNT_002,DLY_TRP_0002225,TRP_0002225,2026-08-04T14:40:00.000Z,ARRIVAL,44,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0002235,TRP_0002235,2026-08-14T06:31:00.000Z,ARRIVAL,44,WEATHER,GPS,false
TNT_003,DLY_TRP_0002239,TRP_0002239,2026-08-18T06:33:00.000Z,ARRIVAL,20,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0002244,TRP_0002244,2026-08-23T09:44:00.000Z,ARRIVAL,42,TRAFFIC,OPS,false
TNT_003,DLY_TRP_0002248,TRP_0002248,2026-08-27T06:47:00.000Z,ARRIVAL,18,TRAFFIC,VENDOR,false
TNT_003,DLY_TRP_0002261,TRP_0002261,2026-06-11T09:33:00.000Z,ARRIVAL,56,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0002267,TRP_0002267,2026-06-17T09:33:00.000Z,ARRIVAL,12,WEATHER,OPS,false
TNT_002,DLY_TRP_0002269,TRP_0002269,2026-06-19T05:46:00.000Z,ARRIVAL,14,DRIVER_LATE,VENDOR,false
TNT_002,DLY_TRP_0002277,TRP_0002277,2026-06-27T22:53:00.000Z,ARRIVAL,40,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0002281,TRP_0002281,2026-07-01T09:28:00.000Z,ARRIVAL,24,DRIVER_LATE,VENDOR,false
TNT_002,DLY_TRP_0002305,TRP_0002305,2026-07-25T09:02:00.000Z,ARRIVAL,19,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0002308,TRP_0002308,2026-07-28T05:58:00.000Z,ARRIVAL,30,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0002310,TRP_0002310,2026-07-30T23:15:00.000Z,ARRIVAL,58,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0002314,TRP_0002314,2026-08-03T21:51:00.000Z,ARRIVAL,11,WEATHER,GPS,false
TNT_001,DLY_TRP_0002316,TRP_0002316,2026-08-05T10:20:00.000Z,ARRIVAL,57,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002320,TRP_0002320,2026-08-09T08:57:00.000Z,ARRIVAL,13,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002323,TRP_0002323,2026-08-12T09:28:00.000Z,ARRIVAL,19,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0002331,TRP_0002331,2026-08-20T09:20:00.000Z,ARRIVAL,51,WEATHER,GPS,false
TNT_001,DLY_TRP_0002336,TRP_0002336,2026-08-25T09:56:00.000Z,ARRIVAL,56,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0002342,TRP_0002342,2026-06-02T09:36:00.000Z,ARRIVAL,15,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0002347,TRP_0002347,2026-06-07T07:51:00.000Z,ARRIVAL,39,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002354,TRP_0002354,2026-06-14T06:29:00.000Z,ARRIVAL,13,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0002355,TRP_0002355,2026-06-15T14:36:00.000Z,ARRIVAL,44,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0002358,TRP_0002358,2026-06-18T09:57:00.000Z,ARRIVAL,50,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0002363,TRP_0002363,2026-06-23T23:00:00.000Z,ARRIVAL,43,DRIVER_LATE,VENDOR,false
TNT_002,DLY_TRP_0002365,TRP_0002365,2026-06-25T06:57:00.000Z,ARRIVAL,49,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0002381,TRP_0002381,2026-07-11T14:44:00.000Z,ARRIVAL,50,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0002383,TRP_0002383,2026-07-13T23:13:00.000Z,ARRIVAL,39,WEATHER,GPS,false
TNT_002,DLY_TRP_0002387,TRP_0002387,2026-07-17T09:06:00.000Z,ARRIVAL,15,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0002389,TRP_0002389,2026-07-19T07:15:00.000Z,ARRIVAL,58,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002410,TRP_0002410,2026-08-09T13:57:00.000Z,ARRIVAL,13,WEATHER,GPS,false
TNT_001,DLY_TRP_0002413,TRP_0002413,2026-08-12T10:06:00.000Z,ARRIVAL,51,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0002416,TRP_0002416,2026-08-15T09:10:00.000Z,ARRIVAL,48,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0002420,TRP_0002420,2026-08-19T14:14:00.000Z,ARRIVAL,31,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0002425,TRP_0002425,2026-08-24T14:49:00.000Z,ARRIVAL,51,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0002430,TRP_0002430,2026-08-29T09:56:00.000Z,ARRIVAL,56,VEHICLE_ISSUE,VENDOR,false
TNT_002,DLY_TRP_0002434,TRP_0002434,2026-06-04T09:47:00.000Z,ARRIVAL,42,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0002436,TRP_0002436,2026-06-06T14:39:00.000Z,ARRIVAL,53,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0002441,TRP_0002441,2026-06-11T07:11:00.000Z,ARRIVAL,48,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0002459,TRP_0002459,2026-06-29T14:12:00.000Z,ARRIVAL,26,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0002465,TRP_0002465,2026-07-05T22:33:00.000Z,ARRIVAL,37,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0002468,TRP_0002468,2026-07-08T06:20:00.000Z,ARRIVAL,45,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002472,TRP_0002472,2026-07-12T15:12:00.000Z,ARRIVAL,48,ROUTE_DEVIATION,VENDOR,false
TNT_003,DLY_TRP_0002473,TRP_0002473,2026-07-13T07:21:00.000Z,ARRIVAL,49,WEATHER,GPS,false
TNT_001,DLY_TRP_0002492,TRP_0002492,2026-08-01T22:40:00.000Z,ARRIVAL,35,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0002505,TRP_0002505,2026-08-14T07:08:00.000Z,ARRIVAL,48,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0002513,TRP_0002513,2026-08-22T14:01:00.000Z,ARRIVAL,14,VEHICLE_ISSUE,GPS,false
TNT_003,DLY_TRP_0002521,TRP_0002521,2026-06-01T09:33:00.000Z,ARRIVAL,44,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0002525,TRP_0002525,2026-06-05T14:43:00.000Z,ARRIVAL,24,WEATHER,GPS,false
TNT_001,DLY_TRP_0002530,TRP_0002530,2026-06-10T10:09:00.000Z,ARRIVAL,29,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0002541,TRP_0002541,2026-06-21T23:39:00.000Z,ARRIVAL,49,VEHICLE_ISSUE,GPS,false
TNT_003,DLY_TRP_0002547,TRP_0002547,2026-06-27T14:43:00.000Z,ARRIVAL,32,VEHICLE_ISSUE,VENDOR,false
TNT_003,DLY_TRP_0002553,TRP_0002553,2026-07-03T14:44:00.000Z,ARRIVAL,22,TRAFFIC,GPS,true
TNT_001,DLY_TRP_0002560,TRP_0002560,2026-07-10T14:27:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0002565,TRP_0002565,2026-07-15T22:35:00.000Z,ARRIVAL,45,WEATHER,GPS,false
TNT_003,DLY_TRP_0002568,TRP_0002568,2026-07-18T06:46:00.000Z,ARRIVAL,26,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0002577,TRP_0002577,2026-07-27T09:22:00.000Z,ARRIVAL,38,TRAFFIC,GPS,false
