tenant_id,employee_token,site_id,shift_id,business_unit,active_flag
TNT_002,EMP_00316,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00317,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_003,EMP_00318,SITE_NCR_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_00319,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00320,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00321,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00322,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00323,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_00324,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00325,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00326,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00327,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00328,SITE_HYD_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00329,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_00330,SITE_NCR_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_00331,SITE_HYD_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00332,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_00333,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00334,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00335,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00336,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_00337,SITE_NCR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00338,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00339,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00340,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00341,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00342,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00343,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00344,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_00345,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00346,SITE_HYD_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00347,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00348,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_00349,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00350,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00351,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00352,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00353,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00354,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00355,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00356,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00357,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_003,EMP_00358,SITE_NCR_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_00359,SITE_NCR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00360,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00361,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00362,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_00363,SITE_NCR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00364,SITE_HYD_02,SHIFT_NIGHT,SUPPORT,true
TNT_002,EMP_00365,SITE_HYD_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_00366,SITE_NCR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00367,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00368,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00369,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00370,SITE_BLR_01,SHIFT_DAY,SUPPORT,false
TNT_001,EMP_00371,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00372,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_002,EMP_00373,SITE_HYD_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_00374,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00375,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00376,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_00377,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00378,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00379,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00380,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_00381,SITE_NCR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00382,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00383,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_00384,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_00385,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00386,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00387,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00388,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00389,SITE_HYD_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_00390,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00391,SITE_HYD_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00392,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_00393,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,false
TNT_001,EMP_00394,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,false
TNT_001,EMP_00395,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_00396,SITE_NCR_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_00397,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00398,SITE_HYD_02,SHIFT_NIGHT,SUPPORT,true
TNT_002,EMP_00399,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_00400,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00401,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00402,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00403,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00404,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,false
TNT_001,EMP_00405,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00406,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00407,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_00408,SITE_HYD_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00409,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00410,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00411,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_00412,SITE_NCR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00413,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00414,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00415,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00416,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_00417,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_00418,SITE_NCR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00419,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00420,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00421,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00422,SITE_HYD_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00423,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00424,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_00425,SITE_NCR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00426,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00427,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_00428,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00429,SITE_HYD_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00430,SITE_BLR_01,SHIFT_DAY,SUPPORT,false
TNT_001,EMP_00431,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_00432,SITE_NCR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00433,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00434,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_00435,SITE_NCR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00436,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00437,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00438,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00439,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00440,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00441,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00442,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_00443,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_00444,SITE_NCR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00445,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00446,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00447,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_00448,SITE_NCR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00449,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00450,SITE_HYD_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00451,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00452,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_00453,SITE_NCR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_00454,SITE_NCR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00455,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00456,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00457,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00458,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00459,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00460,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00461,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00462,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00463,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00464,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00465,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_00466,SITE_NCR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00467,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00468,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_00469,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00470,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00471,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_00472,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00473,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00474,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00475,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_00476,SITE_HYD_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00477,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00478,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_003,EMP_00479,SITE_NCR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00480,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00481,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00482,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_00483,SITE_NCR_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_00484,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00485,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00486,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00487,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00488,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_00489,SITE_NCR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00490,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00491,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00492,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00493,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00494,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_00495,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_00496,SITE_NCR_02,SHIFT_EVENING,SUPPORT,true
TNT_003,EMP_00497,SITE_NCR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00498,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00499,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_003,EMP_00500,SITE_NCR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00501,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00502,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00503,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_00504,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00505,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00506,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00507,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00508,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_00509,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00510,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00511,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_00512,SITE_NCR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00513,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00514,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_00515,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00516,SITE_HYD_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00517,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00518,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_00519,SITE_NCR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_00520,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00521,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00522,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00523,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_00524,SITE_NCR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00525,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_00526,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00527,SITE_HYD_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00528,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_003,EMP_00529,SITE_NCR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_00530,SITE_HYD_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00531,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00532,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00533,SITE_HYD_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00534,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00535,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00536,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_00537,SITE_NCR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_00538,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,false
TNT_001,EMP_00539,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00540,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00541,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00542,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00543,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_00544,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00545,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00546,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00547,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_00548,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_00549,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00550,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00551,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00552,SITE_BLR_01,SHIFT_DAY,SUPPORT,false
TNT_001,EMP_00553,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00554,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_00555,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_00556,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_00557,SITE_NCR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00558,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00559,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_00560,SITE_NCR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00561,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00562,SITE_HYD_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00563,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00564,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00565,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00566,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00567,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_00568,SITE_NCR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00569,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00570,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00571,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00572,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_00573,SITE_HYD_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00574,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_003,EMP_00575,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00576,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00577,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_00578,SITE_NCR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00579,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_003,EMP_00580,SITE_NCR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00581,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_00582,SITE_NCR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_00583,SITE_NCR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_00584,SITE_HYD_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00585,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00586,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00587,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00588,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00589,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_00590,SITE_NCR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_00591,SITE_NCR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00592,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_002,EMP_00593,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_00594,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00595,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_00596,SITE_NCR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_00597,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_00598,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_002,EMP_00599,SITE_HYD_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00600,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00601,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00602,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_00603,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_00604,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00605,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00606,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_00607,SITE_NCR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00608,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,false
TNT_003,EMP_00609,SITE_NCR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_00610,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00611,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00612,SITE_HYD_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00613,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_003,EMP_00614,SITE_NCR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_00615,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_00616,SITE_NCR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00617,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_00618,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_002,EMP_00619,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_00620,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_00621,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_00622,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_00623,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00624,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00625,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_00626,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_00627,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00628,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_00629,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_00630,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
